"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
2256,39,"alisher","murat","KAZ",6.951,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-05-21",2645,22
2257,40,"jan","hojer","GER",6.986,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1992-02-09",2645,27
2258,41,"danny","valencia","ECU",6.998,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1998-01-01",2645,21
2259,42,"rishat","khaibullin","KAZ",7.002,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1995-09-21",2645,23
2260,43,"kai","harada","JPN",7.036,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-03-10",2645,20
2261,44,"zach","galla","USA",7.09,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2000-01-01",2645,19
2262,45,"meichi","narasaki","JPN",7.096,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-05-13",2645,20
2263,46,"william","bosi","GBR",7.254,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1998-12-27",2645,20
2264,47,"nathaniel","coleman","USA",7.31,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-01-01",2645,22
2265,48,"jernej","kruder","SLO",7.352,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1990-12-05",2645,28
2266,49,"jongwon","chon","KOR",7.372,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1996-02-07",2645,23
2267,50,"pema thendup","bhutia","IND",7.377,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1995-01-01",2645,24
2268,51,"hanwool","kim","KOR",7.403,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1995-01-01",2645,24
2269,52,"rei","sugimoto","JPN",7.407,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1991-01-01",2645,28
2270,53,"yannick","flohé","GER",7.443,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-08-14",2645,19
2271,54,"dohyun","lee","KOR",7.525,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2002-01-01",2645,17
2272,55,"alberto","ginés lópez","ESP",7.545,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2002-10-23",2645,16
2273,56,"sascha","lehmann","SUI",7.615,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1998-02-03",2645,21
2274,57,"felipe","ho foganholo","BRA",7.638,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-01-01",2645,20
2275,58,"ganesh","bhujel","IND",7.647,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1993-01-01",2645,26
2276,59,"mikel asier","linacisoro molina","ESP",7.721,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2000-01-01",2645,19
2277,60,"jakob","schubert","AUT",7.786,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1990-12-31",2645,28
2278,61,"rudolph","ruana","USA",7.885,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-01-01",2645,20
2279,62,"cesar","grosso","BRA",7.929,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1984-01-01",2645,35
2280,63,"adam","ondra","CZE",8.006,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1993-02-05",2645,26
2281,64,"marcello","bombardi","ITA",8.078,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1993-01-01",2645,26
2282,65,"nimrod","marcus","ISR",8.123,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-01-01",2645,20
2283,66,"jabee","kim","KOR",8.227,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1987-01-01",2645,32
2284,67,"giga","jankhoteli","GEO",8.233,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1993-01-01",2645,26
2285,68,"javier","cano blazquez","ESP",8.443,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1990-01-01",2645,29
2286,69,"ronny","escobar","CHI",8.447,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-01-01",2645,22
2287,70,"luka","potocar","SLO",8.539,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2001-11-21",2645,17
2288,71,"ben","abel","AUS",8.567,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1998-01-01",2645,21
2289,72,"emilio","rios","CHI",8.769,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2001-01-01",2645,18
2290,73,"francesco","vettorata","ITA",8.774,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1992-01-01",2645,27
2291,74,"philipp","martin","GER",8.774,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1994-11-22",2645,24
2292,75,"tim","reuser","NED",8.901,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1994-01-01",2645,25
2293,76,"campbell","harrison","AUS",8.968,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-06-28",2645,22
2294,77,"simón","padin","ARG",9.047,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1996-01-01",2645,23
2295,78,"christopher","cosser","RSA",9.181,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2000-12-12",2645,18
2296,79,"benjamin","vargas","CHI",9.288,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2000-01-01",2645,19
2297,80,"sean","mccoll","CAN",9.32,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1987-09-03",2645,31
2298,81,"benjamin","ayala","CHI",9.388,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-01-01",2645,22
2299,82,"stefano","ghisolfi","ITA",9.523,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1993-02-18",2645,26
2300,83,"alexander","megos","GER",9.669,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1993-08-12",2645,25
2301,84,"tobias","plangger","AUT",10.019,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2001-01-01",2645,18
2302,85,"hannes","puman","SWE",10.132,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-01-01",2645,22
2303,86,"jose maria","aljaro","CHI",10.274,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1995-01-01",2645,24
2304,87,"hritik","marne","IND",10.293,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","2000-01-01",2645,19
2305,88,"romain","desgranges","FRA",10.338,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1982-10-12",2645,36
2306,89,"david","barrans","GBR",10.539,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019",NA,2645,23.1827956989247
2307,90,"anze","peharc","SLO",10.593,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-01-01",2645,22
2308,91,"yufei","pan","CHN",10.622,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-07-19",2645,19
2309,92,"jakub","konecny","CZE",11.992,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1999-01-01",2645,20
2310,93,"nicolas","collin","BEL",12.067,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1998-01-01",2645,21
2311,94,"soso","gabuldani","GEO",12.078,NA,FALSE,FALSE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1997-01-01",2645,22
2312,95,"amir","maimuratov","KAZ",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1995-07-19",2645,23
2313,95,"michael","piccolruaz","ITA",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1995-12-31",2645,23
2314,95,"martin","stranik","CZE",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2019-07-11","2019-07-13","IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019","1990-01-01",2645,29
2315,1,"ludovico","fossali","ITA",5.97,6.87,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1997-05-21",2676,22
2316,2,"jan","kriz","CZE",6.03,NA,FALSE,FALSE,TRUE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1996-01-01",2676,23
2317,3,"stanislav","kokorin","RUS",6.088,5.83,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1990-01-22",2676,29
2318,4,"danyil","boldyrev","UKR",5.889,5.93,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1992-05-15",2676,27
2319,5,"kostiantyn","pavlenko","UKR",5.966,5.86,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1998-01-01",2676,21
2320,6,"reza","alipour shenazandifard","IRI",5.757,7.24,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1994-04-29",2676,25
2321,7,"rishat","khaibullin","KAZ",6.051,7.61,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1995-09-21",2676,23
2322,8,"qixin","zhong","CHN",6.086,NA,FALSE,FALSE,FALSE,TRUE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1989-04-07",2676,30
2323,9,"vladislav","deulin","RUS",5.647,5.61,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1994-05-05",2676,25
2324,10,"zhiyong","ou","CHN",6.011,6.07,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019",NA,2676,23.1789473684211
2325,11,"dmitrii","timofeev","RUS",5.542,6.15,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1993-01-01",2676,26
2326,12,"long","cao","CHN",5.79,6.44,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","2000-01-01",2676,19
2327,13,"bassa","mawem","FRA",5.73,7.47,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1984-11-09",2676,34
2328,14,"john","brosler","USA",6.051,9.38,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1997-01-01",2676,22
2329,15,"amir","maimuratov","KAZ",5.937,NA,FALSE,FALSE,TRUE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1995-07-19",2676,24
2330,16,"sergei","rukin","RUS",5.959,NA,FALSE,FALSE,TRUE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","2000-01-01",2676,19
2331,17,"mehdi","alipour shenazandifard","IRI",6.115,NA,FALSE,FALSE,FALSE,FALSE,"M",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,"2019-08-11","2019-08-21","IFSC Climbing World Championships - Hachioji (JPN) 2019","1998-03-18",2676,21
