"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"709",6,"guillaume","moro","FRA",6.44,7.68,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",7,"quentin","nambot","FRA",6.73,8.43,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",8,"reza","alipour shenazandifard","IRI",5.97,NA,FALSE,FALSE,TRUE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",9,"leonardo","gontero","ITA",6.77,6.58,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",10,"ludovico","fossali","ITA",6.73,6.95,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",11,"hamidreza","toozandehjani","IRI",6.64,7.32,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",12,"guangdong","li","CHN",6.82,9.87,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",13,"marcin","dzienski","POL",6.28,NA,FALSE,FALSE,FALSE,TRUE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",14,"aleksandr","shikov","RUS",6.62,NA,FALSE,FALSE,FALSE,TRUE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",15,"zhiyong","ou","CHN",6.66,NA,FALSE,FALSE,FALSE,TRUE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",16,"jan","kriz","CZE",6.79,NA,FALSE,FALSE,TRUE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",17,"penghui","lin","CHN",7.02,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",18,"rafal","halasa","POL",7.03,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",18,"alessandro","santoni","ITA",7.03,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",20,"zhixuan","chen","CHN",7.23,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",21,"zhaxi","bianba","CHN",7.45,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",22,"xu","haoran","CHN",7.81,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",23,"zida","ma","CHN",7.93,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",24,"michal","lewicki","POL",8.09,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",25,"danzeng","chilie","CHN",8.66,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",26,"sean","mccoll","CAN",9.65,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",27,"chi-fung","au","HKG",9.9,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",28,"javier","cano blazquez","ESP",10.96,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",29,"sergio","pastor martínez","ESP",11.97,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",30,"elan","jonasmcrae","CAN",12.53,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",31,"zaheer","ahmad","PAK",23.37,NA,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",32,"sajid","aslam","PAK",NA,NA,TRUE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",1,"qixin","zhong","CHN",6.15,6.44,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",2,"vladislav","deulin","RUS",6.6,8.33,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",3,"marcin","dzienski","POL",6.1,6.82,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",4,"bassa","mawem","FRA",6.24,NA,FALSE,FALSE,TRUE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",5,"stanislav","kokorin","RUS",6.38,6.28,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",6,"reza","alipour shenazandifard","IRI",5.86,6.87,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",7,"guillaume","moro","FRA",6.43,7.24,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",8,"danyil","boldyrev","UKR",6.4,8.57,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",9,"jan","kriz","CZE",6.8,6.73,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",10,"leonardo","gontero","ITA",6.87,6.92,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",11,"quentin","nambot","FRA",6.88,6.98,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",12,"rafal","halasa","POL",7.11,7.26,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",13,"xu","haoran","CHN",7.02,7.36,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",14,"ludovico","fossali","ITA",6.82,8.99,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",15,"hamidreza","toozandehjani","IRI",6.74,10.01,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",16,"zhiyong","ou","CHN",6.76,NA,FALSE,FALSE,TRUE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",17,"penghui","lin","CHN",7.2,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",18,"zhixuan","chen","CHN",7.34,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",19,"michal","lewicki","POL",7.41,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",20,"zhaxi","bianba","CHN",7.55,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",21,"aleksandr","shikov","RUS",7.58,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",22,"zida","ma","CHN",8.06,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",23,"danzeng","chilie","CHN",8.14,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",24,"elan","jonasmcrae","CAN",11.84,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",25,"sean","mccoll","CAN",12.09,NA,FALSE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",26,"alessandro","santoni","ITA",NA,NA,TRUE,FALSE,FALSE,FALSE,"M","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",1,"marcin","dzienski","POL",6.35,5.83,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",2,"reza","alipour shenazandifard","IRI",5.96,7.37,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",3,"aleksandr","shikov","RUS",6.23,5.95,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",4,"bassa","mawem","FRA",6.3,NA,FALSE,FALSE,TRUE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",5,"leonardo","gontero","ITA",6.39,6.24,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",6,"stanislav","kokorin","RUS",6.28,6.25,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",7,"libor","hroza","CZE",6.14,8.21,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",8,"danyil","boldyrev","UKR",6,NA,FALSE,FALSE,TRUE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",9,"dmitrii","timofeev","RUS",6.53,6.31,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",10,"kostiantyn","pavlenko","UKR",6.7,6.34,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",11,"quentin","nambot","FRA",6.53,6.59,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",12,"john","brosler","USA",6.61,7.21,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",13,"ludovico","fossali","ITA",6.67,7.29,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",14,"qixin","zhong","CHN",6.42,NA,FALSE,FALSE,TRUE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",15,"georgy","artamonov","RUS",6.53,NA,FALSE,FALSE,TRUE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",16,"jan","kriz","CZE",6.55,NA,FALSE,FALSE,TRUE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",17,"zhiyong","ou","CHN",6.74,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",18,"gian luca","zodda","ITA",6.79,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",19,"guillaume","moro","FRA",6.8,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",20,"arsenii","bogomolov","RUS",6.81,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",21,"seungbeom","lee","KOR",6.96,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",21,"stanislao","zama","ITA",6.96,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",23,"max","hammer","USA",7.01,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",24,"penghui","lin","CHN",7.21,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",25,"gentry","cole","USA",7.22,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",26,"petr","zemliakov","RUS",7.23,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",27,"isaac","estevez","ECU",7.25,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",28,"sungjoon","chae","KOR",7.39,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",29,"matej","burian","CZE",7.65,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",30,"oleksandr","salimov","UKR",7.67,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",31,"olexiy","zaychenko","UKR",7.74,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",32,"manuel","cornu","FRA",7.82,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",33,"alessandro","santoni","ITA",7.87,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",34,"artyom","devyaterikov","KAZ",8.01,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",35,"anghelo","bernal","COL",8.04,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",36,"nicholas","romero","USA",8.16,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",37,"seungwoon","cho","KOR",8.17,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",38,"sean","mccoll","CAN",8.65,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",39,"petr","burian","CZE",8.71,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",40,"michael","finn-henry","USA",8.76,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",41,"rafal","halasa","POL",8.83,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",42,"yufei","pan","CHN",8.9,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",43,"aleksandr","shilov","RUS",9.51,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",44,"david","firnenburg","GER",9.77,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",45,"jongseok","son","KOR",10.03,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",46,"ahmed","toure","USA",10.05,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",47,"hannes","puman","SWE",11.39,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",48,"rolands","rugens","LAT",11.71,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",49,"eric","lopez mateos","ESP",12.06,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",50,"elan","jonasmcrae","CAN",12.51,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",51,"stephane","hanssens","BEL",12.6,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",52,"javier","cano blazquez","ESP",12.64,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",53,"or","wechsler","ISR",15.52,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",54,"david","barrans","GBR",16.43,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",55,"james","pope","GBR",18.68,NA,FALSE,FALSE,FALSE,FALSE,"M","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",1,"marcin","dzienski","POL",5.91,5.76,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",2,"danyil","boldyrev","UKR",6.09,5.81,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",3,"bassa","mawem","FRA",6.14,6.08,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",4,"leonardo","gontero","ITA",6.41,6.19,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",5,"libor","hroza","CZE",6.57,6.16,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",6,"aleksandr","shikov","RUS",6.29,6.26,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",7,"quentin","nambot","FRA",6.6,7.29,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",8,"guillaume","moro","FRA",6.49,8.73,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",9,"alessandro","santoni","ITA",6.77,6.28,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",10,"stanislav","kokorin","RUS",6.46,6.29,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",11,"ludovico","fossali","ITA",6.84,6.4,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",12,"arsenii","bogomolov","RUS",6.64,6.42,FALSE,FALSE,FALSE,FALSE,"M","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
